,AUS_fa01,AUS_fa02,AUS_fa03,AUS_fa04,AUS_fa05,AUT_fa01,AUT_fa02,AUT_fa03,AUT_fa04,AUT_fa05,BEL_fa01,BEL_fa02,BEL_fa03,BEL_fa04,BEL_fa05,BGR_fa01,BGR_fa02,BGR_fa03,BGR_fa04,BGR_fa05,BRA_fa01,BRA_fa02,BRA_fa03,BRA_fa04,BRA_fa05,CAN_fa01,CAN_fa02,CAN_fa03,CAN_fa04,CAN_fa05,CHN_fa01,CHN_fa02,CHN_fa03,CHN_fa04,CHN_fa05,CYP_fa01,CYP_fa02,CYP_fa03,CYP_fa04,CYP_fa05,CZE_fa01,CZE_fa02,CZE_fa03,CZE_fa04,CZE_fa05,DEU_fa01,DEU_fa02,DEU_fa03,DEU_fa04,DEU_fa05,DNK_fa01,DNK_fa02,DNK_fa03,DNK_fa04,DNK_fa05,ESP_fa01,ESP_fa02,ESP_fa03,ESP_fa04,ESP_fa05,EST_fa01,EST_fa02,EST_fa03,EST_fa04,EST_fa05,FIN_fa01,FIN_fa02,FIN_fa03,FIN_fa04,FIN_fa05,FRA_fa01,FRA_fa02,FRA_fa03,FRA_fa04,FRA_fa05,GBR_fa01,GBR_fa02,GBR_fa03,GBR_fa04,GBR_fa05,GRC_fa01,GRC_fa02,GRC_fa03,GRC_fa04,GRC_fa05,HUN_fa01,HUN_fa02,HUN_fa03,HUN_fa04,HUN_fa05,IDN_fa01,IDN_fa02,IDN_fa03,IDN_fa04,IDN_fa05,IND_fa01,IND_fa02,IND_fa03,IND_fa04,IND_fa05,IRL_fa01,IRL_fa02,IRL_fa03,IRL_fa04,IRL_fa05,ITA_fa01,ITA_fa02,ITA_fa03,ITA_fa04,ITA_fa05,JPN_fa01,JPN_fa02,JPN_fa03,JPN_fa04,JPN_fa05,KOR_fa01,KOR_fa02,KOR_fa03,KOR_fa04,KOR_fa05,LTU_fa01,LTU_fa02,LTU_fa03,LTU_fa04,LTU_fa05,LUX_fa01,LUX_fa02,LUX_fa03,LUX_fa04,LUX_fa05,LVA_fa01,LVA_fa02,LVA_fa03,LVA_fa04,LVA_fa05,MEX_fa01,MEX_fa02,MEX_fa03,MEX_fa04,MEX_fa05,MLT_fa01,MLT_fa02,MLT_fa03,MLT_fa04,MLT_fa05,NLD_fa01,NLD_fa02,NLD_fa03,NLD_fa04,NLD_fa05,POL_fa01,POL_fa02,POL_fa03,POL_fa04,POL_fa05,PRT_fa01,PRT_fa02,PRT_fa03,PRT_fa04,PRT_fa05,ROM_fa01,ROM_fa02,ROM_fa03,ROM_fa04,ROM_fa05,RUS_fa01,RUS_fa02,RUS_fa03,RUS_fa04,RUS_fa05,SVK_fa01,SVK_fa02,SVK_fa03,SVK_fa04,SVK_fa05,SVN_fa01,SVN_fa02,SVN_fa03,SVN_fa04,SVN_fa05,SWE_fa01,SWE_fa02,SWE_fa03,SWE_fa04,SWE_fa05,TUR_fa01,TUR_fa02,TUR_fa03,TUR_fa04,TUR_fa05,TWN_fa01,TWN_fa02,TWN_fa03,TWN_fa04,TWN_fa05,USA_fa01,USA_fa02,USA_fa03,USA_fa04,USA_fa05,ZRoW_fa01,ZRoW_fa02,ZRoW_fa03,ZRoW_fa04,ZRoW_fa05
TUR_sa23,0.002014762,0,0,0.023363884,0,0.198485899,0,0.017035387,0.022068868,0,0.272463971,4.0234E-05,0.113407036,0.05564054,0,0.151890415,0,0.001114842,0.021118207,0,5.88326E-06,0,0,4.29368E-05,0,0.001245771,0,0,0.000539471,0,0.038387844,0,0.017675486,0.002820162,0,0.005225202,0,0,2.31842E-06,0,0.056732566,7.43975E-10,0.003337002,0.032110736,0,1.691636797,0,0.054510344,0.220961773,0,0.1642233,0,0.004964205,0.005237735,0,0.394410891,0,0.050007211,0.184708255,0,0.007621519,9.86132E-06,0.000147533,0.002612586,0,0.037569109,0.000130399,0.005671948,0.008827631,0,0.710944267,0,0.030196737,0.118376054,0,0.651418024,5.08043E-08,0,0.06965601,0,0.130804212,0,0,0.01972829,0,0.026155146,0,0.006362325,0.008435902,0,9.95378E-07,0,0,2.20861E-06,0,2.00021E-05,0,4.22859E-06,5.37698E-05,0,0.027695761,0,0,0.02325693,0,1.306192725,0.000334372,0.095029726,0.170878616,0,0.000233079,0,9.31836E-10,0.000136186,0,0.02441961,0,0,2.2448E-05,0,0.025873391,0,0.001272074,0.00173694,0,0.003607986,4.98601E-05,0.00079266,0.000181449,0,0.002184908,0,2.28756E-05,0.000258076,0,0.017894993,0,0,0.019038936,0,0.001074356,0,1.30442E-06,0.000106328,0,0.166310552,3.94355E-05,0.01392336,0.007920264,0,0.149697682,7.62356E-05,0.017120498,0.082266091,0,0.02222278,0,5.20945E-05,0.010148594,0,0.027738741,0,0.000181084,0.059363706,0,1.231066569,3.15546E-05,0.00237342,0.055474973,0,0.006407017,0,0.000213287,0.002048991,0,0.018549769,1.08561E-09,0.000597841,0.005355081,0,0.382909279,0,0.052888963,0.037286019,0,29747.19706,0,169.0061159,3155.543674,-377.0931992,0.000346762,0,0,0.000341945,0,0.008261222,0,0,0.003362297,0,1.38044532,0,0.02150232,0.083028859,0.003439221
TUR_sa24,0.001113251,0,0,0.003039138,0,0.028580103,0,0.000406969,0.005308149,0,0.029484448,1.01161E-05,0.001112054,0.012215933,0,0.011911966,0,0.000178897,0.005996885,0,2.93164E-05,0,0,0.000148094,0,0.000469476,0,0,0.00089037,0,0.024152698,0,0.003372924,0.002401727,0,0.000120938,0,0,8.07681E-06,0,0.010173333,0,0.000362953,0.004884171,0,0.618809932,0,0.001265772,0.04704829,0,0.008511904,0,0.000101922,0.002532783,0,0.06604732,0,0.003163381,0.038115458,0,0.006977736,3.79704E-09,1.11292E-05,0.001504946,0,0.108152508,3.00059E-06,0.006005785,0.001274807,0,0.142217287,0,0.003985987,0.022864751,0,3.56309243,2.82994E-09,0,0.377792188,0,0.016217246,0,0,0.008508412,0,0.00883895,0,0.000403107,0.00177918,0,1.52643E-05,0,0,5.29153E-05,0,9.01972E-05,0,1.25299E-05,0.000355644,0,0.002601094,0,0,0.003793219,0,0.112169556,1.90008E-05,0.002421732,0.03879728,0,0.000261117,0,4.67231E-09,0.000275641,0,0.022611669,0,0,0.001651842,0,0.015321555,0,0.00012407,0.00209068,0,9.48328E-05,1.14732E-06,1.02089E-06,3.05229E-05,0,9.86379E-05,0,5.26388E-07,0.000223922,0,0.00148855,0,0,0.00171448,0,0.000269472,0,4.79005E-05,8.14046E-05,0,0.175345842,1.51844E-08,2.30885E-05,0.00493338,0,0.06789007,2.18271E-05,0.000214411,0.010787447,0,0.00656977,0,5.70165E-05,0.002434544,0,0.00996438,0,0.009213009,0.010591428,0,0.134651807,9.46562E-06,0.000384321,0.011014477,0,0.000804563,0,2.03498E-05,0.000568578,0,0.003970785,6.04718E-11,1.04546E-05,0.000891764,0,0.063736517,0,0.000369087,0.005497033,0,1206.236678,0,16.48385265,365.1304234,-43.68048448,6.22328E-05,0,0,0.00011035,0,0.017335179,0,0,0.006633387,0,4.713132868,0,0.110743875,0.460843594,-0.000416334
TUR_sa25,0.004150928,0,0,0.017286062,0,0.128967618,0,0.000157951,0.001552415,0,0.030839566,1.58839E-07,0.000522167,0.003937243,0,0.194483015,0,6.98801E-06,0.035916384,0,0,0,0,0,0,0.001157725,0,0,0.00152949,0,0.106171446,0,0.029996278,0,0,0.001971691,0,0,0,0,0.074068288,0,0.00028814,0,0,1.025825331,0,0.016313561,0.734954987,0,0.051502867,0,0.000972581,0.154370445,0,1.887389685,0,0.090202086,1.243637301,0,0.019338955,3.91158E-08,0.001235746,0.133406672,0,0.221289095,9.33956E-07,3.99664E-05,0.026385826,0,0.928817109,0,0.006410012,0.742475885,0,2.085282769,2.80924E-09,0,0.043791937,0,0.147693873,0,0,0.156225742,0,0.01408347,0,2.63571E-05,0.015288419,0,0,0,0,0,0,0.000268394,0,3.90451E-05,0,0,0.004406177,0,0,0.155997883,0,3.6801676,4.08354E-05,0.002511291,1.594903031,0,0.000108952,0,0,0.001695817,0,0.029899062,0,0,0,0,0.001525293,0,5.04844E-06,2.61181E-05,0,0.001324269,3.57113E-07,3.24251E-06,0,0,0.013276338,0,1.63842E-07,0,0,0,0,0,0,0,0.014231857,0,0.005153485,0.005369625,0,0.447097052,1.56425E-07,0.000909884,0.177393138,0,0.052092618,9.20183E-05,0.000312127,0.024139548,0,0.039405478,0,2.38995E-07,0.051087574,0,0.480027622,0,0.023081002,0.012113312,0,0.10627811,1.30531E-07,0.000527265,0.50347134,0,0.000324057,0,1.30737E-06,9.4095E-06,0,0.007952863,6.00295E-11,2.3892E-06,0.000260566,0,0.329574025,0,0.002087808,0.061254752,0,3213.240422,0,0.672717891,18.09162465,-9.061013268,0.000263508,0,0,0.00019815,0,0.224366461,0,0,0.007416855,0,1.671885665,0,0.240210667,3.957099069,-9.91945E-05
TUR_sa26,0.005823374,0,0,0.015363906,0,0.070144033,0,0.001987637,0.016867503,0,0.130076055,4.65932E-07,0.094506332,0.041807754,0,0.017917598,0,0.003358858,0.021662367,0,0.000185531,0,0,0.001615275,0,0.003739715,0,0,0.003729505,0,0.00254891,0,0.000398605,0.010266945,0,0.021072065,0,0,8.47492E-05,0,0.010246561,5.02733E-10,0.004256738,0.01793597,0,0.651497104,0,0.165334031,0.213079746,0,0.348720485,0,0.01419985,0.006226681,0,0.302446764,0,0.021435389,0.10138252,0,0.004109395,4.18549E-08,4.75745E-06,0.002589145,0,0.033323442,0.000541859,0.023252244,0.00553521,0,0.64040853,0,0.006051859,0.076790163,0,0.443506246,4.88821E-07,0,0.068962653,0,0.368130902,0,0,0.034872789,0,0.013523019,0,0.001532103,0.007935806,0,0.000114412,0,0,0.000573074,0,0.000930471,0,0.000124996,0.003641723,0,0.011721327,0,0,0.012556175,0,1.341826765,2.60533E-06,0.291935326,0.122589265,0,0.002297662,0,1.85235E-08,0.000618233,0,0.025181224,0,0,0.003037954,0,0.008158607,0,2.49962E-05,0.003105389,0,0.010147423,0.000207188,0.000131119,0.000136394,0,0.008752638,0,9.50571E-05,0.001231484,0,0.007137903,0,0,0.008982959,0,0.000802093,0,4.15459E-05,0.000285418,0,0.215439231,1.67378E-07,8.70401E-05,0.013923377,0,0.039661001,6.3136E-05,0.000835795,0.043609443,0,0.019679497,0,4.97428E-05,0.005819047,0,0.044956312,0,0.000287353,0.047106169,0,0.198482553,8.34799E-06,0.000571745,0.043041914,0,0.002867197,0,0.000601394,0.003315455,0,0.012219994,1.04454E-08,2.67432E-05,0.003595936,0,0.061476199,0,0.063892046,0.021306683,0,3672.43914,0,1.222720163,28.71408651,-3.030302183,0.000330602,0,0,0.00084081,0,0.192246297,0,0,0.057431356,0,0.458432082,0,0.002397911,0.149131075,0.000562491
TUR_sa27,0,0,0,0,0,0.035420155,0,4.51708E-09,0.003145536,0,0.015723447,0,0,0.011704285,0,0.002360646,0,4.52043E-10,0,0,0,0,0,0,0,0,0,0,0,0,1.7791E-06,0,9.38016E-06,0,0,0.000130547,0,0,3.33656E-06,0,0.000407119,0,1.61494E-06,0.000158633,0,0.331842058,0,0,0.013129282,0,0.000508478,0,1.27494E-08,0.000883443,0,2.06591E-06,0,1.13224E-07,0,0,0.000330716,0,4.52028E-10,0,0,0.050937806,0,1.7474E-06,0,0,0.038307428,0,0,0,0,8.96414E-08,2.12293E-08,0,0,0,0.01479114,0,0,0.000733578,0,0.004569656,0,1.00806E-05,0.000746365,0,0,0,0,0,0,2.71111E-09,0,9.11231E-10,0,0,0.010685214,0,0,9.0991E-08,0,0.040168002,0,0,0.003718804,0,0,0,0,0,0,0.001085432,0,0,0,0,2.05133E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064458101,0,1.81359E-07,0.002105272,0,0.006895282,4.5356E-10,8.13482E-05,0,0,0.003301812,0,2.00853E-05,0,0,0.002795971,0,4.06436E-05,0.000229576,0,0.067284748,0,0,0,0,0.000120268,0,3.19967E-06,8.83239E-05,0,0.000625553,4.5364E-10,1.3266E-05,0.000146689,0,0.045366406,0,7.06275E-05,0.000503199,0,7797.462892,0,0,39.58418636,0,0,0,0,0,0,2.05693E-07,0,0,0,0,0.032320732,0,4.50615E-06,0,0.000761014
TUR_sa28,0.003800581,0,0,0.043345149,0,0.118916093,0,9.52308E-06,0.044701734,0,0.313411934,1.23106E-06,1.37497E-05,0.12888623,0,0.04348575,0,0,0.052473796,0,5.2872E-05,0,0,0.000228725,0,0.007699137,0,0,0.033743591,0,0.07969527,0,4.99482E-05,0.083197581,0,0.001842892,0,0,5.12058E-06,0,0.025884685,3.17024E-09,0.000663896,0.063053606,0,0.412456201,0,0.000480804,0.556151497,0,0.049453044,0,0.000296825,0.016544163,0,0.117902511,0,1.40317E-05,0.347658261,0,0.001983503,0,1.12197E-07,0.004825549,0,0.063856736,0,0,0.016107982,0,0.598432018,0,0.000235996,0.225077342,0,0.606451271,4.97632E-05,0,0.561304093,0,0.124245975,0,0,0.070053205,0,0.040164637,0,9.34728E-06,0.032028362,0,5.44395E-06,0,0,1.50126E-05,0,0.019527274,0,0.002148872,0.000766831,0,0.420229093,0,0,0.054191764,0,0.865094637,5.26228E-08,2.92265E-07,0.33661159,0,0.012024434,0,2.53326E-08,0.010735458,0,0.001745201,0,0,0.069614481,0,0.002875003,0,2.29148E-05,0.003154114,0,0.109193817,0,4.69512E-08,0.00094795,0,0.000253484,0,0,0.000607362,0,0.03306638,0,0,0.035562131,0,0.002523443,0,2.12951E-06,0.000413328,0,5.24875967,0,0.004473329,0.118570098,0,0.138462964,0.000144415,0.000172657,0.160861542,0,0.058249064,0,5.97736E-09,0.027167787,0,0.049904165,0,2.88547E-08,0.181298391,0,0.239758174,5.96739E-05,0.002818496,0.110334374,0,0.003755058,0,1.86694E-05,0.004330732,0,0.019931191,0,3.17149E-05,0.011751599,0,0.456149675,0,4.12961E-06,0.070030842,0,6646.797887,0,0.03114773,15.34947479,0.985060614,0.001252113,0,0,0.00098827,0,0.136379523,0,0,0.074640065,0,1.538224055,0,0.020737453,0.951063188,-0.0002562
TUR_sa29,0.000207286,0,0,9.99561E-05,0,0.000183404,0,6.47132E-10,0.000105213,0,0.000454551,0,0,0.000318289,0,0.000155571,0,6.47612E-11,0.000117106,0,6.05548E-06,0,0,4.59566E-06,0,0.000149849,0,0,8.01608E-05,0,5.81351E-05,0,1.34383E-06,8.03168E-05,0,4.93361E-07,0,0,6.41841E-08,0,0.000187804,4.84126E-10,8.11457E-07,0.000139957,0,0.003015638,0,6.64515E-06,0.001550982,0,0.000142827,0,1.66255E-06,7.20978E-05,0,0.000681299,0,5.32095E-08,0.000801783,0,1.80968E-05,0,8.46019E-10,2.23992E-05,0,0.000150923,0,2.50338E-07,3.761E-05,0,0.001959281,0,3.64484E-09,0.000785351,0,0.001772514,3.04139E-09,0,0.000725471,0,0.00098318,0,0,0.000153217,0,0.000265394,0,3.69941E-09,5.57631E-05,0,9.89215E-07,0,0,2.29352E-06,0,1.87295E-05,0,3.96697E-06,5.37286E-05,0,0.000132812,0,0,0.000103718,0,0.001814791,3.27401E-08,4.46317E-08,0.00078368,0,0.000107913,0,9.52013E-10,1.06285E-05,0,8.31789E-06,0,0,5.36989E-05,0,2.61834E-05,0,0,8.67001E-06,0,2.47922E-06,0,0,1.4574E-06,0,2.09495E-05,0,0,1.20721E-05,0,8.26078E-05,0,0,7.80796E-05,0,2.18437E-05,0,1.32817E-06,1.29077E-06,0,0.000547352,0,2.40857E-07,0.000303258,0,0.000388857,6.17194E-07,1.17356E-06,0.000347259,0,0.000114266,0,0,4.9356E-05,0,0.000259359,0,4.40639E-09,0.000344996,0,0.00097652,0,2.83518E-06,0.000252731,0,3.4501E-05,0,1.54217E-10,1.28093E-05,0,3.65767E-05,6.49901E-11,2.2042E-10,2.47414E-05,0,0.000218117,0,2.94858E-08,0.000182414,0,33340.8266,0,4.52344E-05,5.609594178,0.002230666,9.98341E-06,0,0,2.57171E-06,0,0.008770181,0,0,0.000200093,0,0.002144922,0,1.5286E-05,0.000885235,4.27578E-06
TUR_sa30,0.009491851,0,0,0.01935286,0,0.019173485,0,9.0147E-05,0.035162266,0,0.077172318,1.62756E-09,1.81782E-08,0.113807647,0,0.013913565,0,9.02013E-06,0.021656338,0,0.000246687,0,0,0.000209514,0,0.008236155,0,0,0.012815984,0,0.044335505,0,0.187173166,0.026653349,0,3.23677E-05,0,0,1.84079E-05,0,0.014576252,3.17688E-09,0.000239222,0.028563504,0,0.23561595,0,0.000267524,0.309257268,0,0.012774157,0,0.000414609,0.012462638,0,0.097187075,0,0.0022593,0.154595735,0,0.001437142,0,9.01999E-06,0.00259378,0,0.061481136,0,0.03486786,0.007240794,0,0.330646019,0,3.12005E-07,0.109852805,0,0.216555302,0.000423613,0,0.189345462,0,0.092542098,0,0,0.031436393,0,0.020039762,0,0.000245003,0.015739684,0,3.66907E-05,0,0,6.9445E-05,0,0.000913258,0,0.000203237,0.002232665,0,0.024640946,0,0,0.024474974,0,0.217363698,1.31701E-06,2.92877E-07,0.165834909,0,0.005177669,0,3.37858E-08,0.003466605,0,0.000295074,0,0,0.021915408,0,0.001962966,0,4.01713E-09,0.001389206,0,0.000414038,0,6.20733E-11,0.000351723,0,0.000916017,0,0,0.000582281,0,0.015161934,0,0,0.015820432,0,0.001605049,0,5.32959E-05,0.000174077,0,0.03995461,0,0.003622315,0.05701467,0,0.056697465,8.14171E-05,0.000521629,0.07042493,0,0.017557601,0,7.90255E-12,0.010993077,0,0.02515179,0,2.89151E-08,0.072326789,0,0.114746031,0,0.000431155,0.048535317,0,0.002597639,0,3.38306E-05,0.00237595,0,0.006527793,9.05201E-06,4.31286E-05,0.005735931,0,0.028233502,0,0.004106872,0.034548194,0,2889.4852,0,0.152665833,1334.41393,-0.006271551,0.000795225,0,0,0.000403345,0,0.355941617,0,0,0.027910732,0,0.074722238,0,0.079989698,0.0398317,-0.001010332
TUR_sa31,9.74109E-06,0,0,0,0,0.002530545,7.02045E-05,0.047911613,0,0,0.000850886,4.39574E-05,0.000421234,0,0,0.000443571,1.59014E-06,0.018167273,0,0,6.25726E-08,0,0,0,0,2.91098E-06,0,0,0,0,0.000499157,0,0.000488813,0,0,9.66565E-05,4.371E-06,3.55374E-06,0,0,0.000472069,2.91309E-05,0.04587173,0,0,0.043110039,0.000326536,1.424386972,0,0,0.000733048,0,0.002286244,0,0,0.000550948,3.77394E-05,0.000154853,0,0,6.02301E-05,4.56779E-11,0.002060582,0,0,0.010569464,0.00012557,0.143307551,0,0,0.001528586,0.00026479,0.000686059,0,0,0.021873902,0.001909786,0.012960495,0,0,0.009776636,0.000120295,0.259609167,0,0,0.000303308,3.96593E-06,0.015105129,0,0,5.45241E-08,0,0,0,0,3.45119E-07,0,1.6828E-07,0,0,1.02947E-05,0,0,5.12662E-07,0,0.006209663,0.000237811,0.001228297,0,0,3.51587E-06,0,0,0,0,0.004123064,0,0.669832123,0,0,0.000421565,0,0.030700711,0,0,1.63637E-06,6.45677E-08,3.37098E-08,0,0,1.2059E-06,0,6.23147E-10,0,0,1.06398E-07,0,1.30433E-08,0,0,2.97869E-06,0,4.90415E-08,0,0,0.010265776,0.002362628,0.244758748,0,0,0.000259292,9.73922E-05,0.000141718,0,0,0.000136684,4.24705E-05,0.000270088,0,0,8.36025E-06,0,9.57983E-08,0,0,0.000239318,1.99766E-05,0.000638821,0,0,0.000126873,5.15097E-06,0.003031279,0,0,0.000792195,2.28632E-05,0.025661391,0,0,0.000881097,0,0.010277458,0,0,953.0670841,0,27542.90553,1.807616347,-0.019778882,2.28437E-07,0,6.21701E-10,0,0,0.000645536,0,0,0,0,0.03963958,0,0.058899794,0,0.000179439
TUR_sa32,0.014801454,0,0,0.027659624,0,0.025949627,0,1.43823E-06,0.02727159,0,0.103267756,5.89508E-08,6.58423E-07,0.075084855,0,0.016868739,0,8.17889E-08,0.028424886,0,0.000382341,0,0,0.000291329,0,0.01155923,0,0,0.011893073,0,0.00908895,0,7.91827E-06,0.022140257,0,3.62196E-05,0,0,2.76918E-06,0,0.021278342,1.41225E-08,0.000178406,0.03900252,0,0.322707867,0,0.000445942,0.322487929,0,0.017257192,0,0.000235646,0.010449176,0,0.082309078,0,7.67503E-07,0.219960097,0,0.002123238,0,5.7543E-09,0.003783296,0,0.038463952,0,1.47507E-06,0.010406527,0,0.40234152,0,1.13466E-05,0.157752016,0,0.293160719,1.79207E-08,0,0.180716289,0,0.099378553,0,0,0.033003791,0,0.02975221,0,5.1341E-07,0.013945796,0,5.82579E-05,0,0,0.000107679,0,0.001255276,0,0.000269807,0.003364835,0,0.034429076,0,0,0.030101407,0,0.307571762,2.08993E-06,1.19876E-06,0.20716985,0,0.007514478,0,5.23818E-08,0.002824838,0,0.000458157,0,0,0.016980338,0,0.00293829,0,1.45502E-07,0.00199763,0,0.000571538,5.76061E-08,2.9175E-08,0.000377962,0,0.001439736,0,5.55959E-10,0.00088343,0,0.021761313,0,1.1637E-08,0.022559451,0,0.002321374,0,8.45954E-05,0.000208807,0,0.044403638,0,8.8629E-06,0.046400636,0,0.072564394,9.72579E-05,0.000139969,0.099053486,0,0.025137216,0,2.86234E-10,0.013972361,0,0.036437957,0,2.0382E-07,0.087601211,0,0.1701257,0,0.000626412,0.067949739,0,0.003810918,0,8.86586E-07,0.00268521,0,0.009240502,9.42496E-10,7.80012E-08,0.006785839,0,0.039391688,0,3.71491E-07,0.04579048,0,3429.620125,0,8803.168871,26.89740085,0.265225497,0.001065337,0,5.5467E-10,0.000514858,0,0.55872056,0,0,0.026628295,0,0.501805266,0,0.002238627,0.288233442,0.000413789
TUR_sa33,0.006145813,0,0,0.016538092,0,0.016025124,0,0.000157373,0.016696286,0,0.060408835,5.76786E-06,6.44214E-05,0.046897039,0,0.010763895,0,9.41272E-06,0.019775125,0,0.000128053,0,0,0.000147356,0,0.00521215,0,0,0.009690797,0,0.007472546,0,0.003814529,0.021808406,0,2.19459E-05,0,0,3.94686E-06,0,0.010272759,1.28928E-07,0.000114548,0.023680643,0,0.211472037,0,0.002331191,0.20714656,0,0.008866186,0,0.000145162,0.006242911,0,0.042800804,0,0.000111786,0.132688988,0,0.001030925,0,7.09499E-07,0.002059614,0,0.023306653,0,0.000710596,0.006212399,0,0.240014805,0,0.001110887,0.090653102,0,0.177878056,8.6331E-06,0,0.154608511,0,0.047841258,0,0,0.023055473,0,0.014011359,0,4.9181E-05,0.010069238,0,3.41641E-05,0,0,3.94378E-05,0,0.000495604,0,0.000115591,0.001208625,0,0.021515827,0,0,0.019229837,0,0.166830186,6.96968E-07,1.86758E-07,0.128020471,0,0.00335799,0,3.44674E-08,0.003148873,0,0.00027642,0,0,0.017858028,0,0.001542664,0,1.42362E-05,0.001281457,0,0.000506934,6.53062E-06,3.27257E-06,0.000287444,0,0.000600574,0,6.30274E-08,0.000376568,0,0.012811368,0,1.31925E-06,0.013521355,0,0.001434532,0,3.06099E-05,0.000141932,0,0.022501225,0,0.000169357,0.035431082,0,0.042702069,5.64622E-05,9.02896E-05,0.061794542,0,0.014659604,0,2.80057E-08,0.009321648,0,0.021024895,0,9.70784E-06,0.060094633,0,0.103276239,0,0.000354999,0.042190478,0,0.001878351,0,8.69634E-05,0.001782251,0,0.005613828,2.47912E-07,8.02464E-06,0.004259529,0,0.021837171,0,0.000103045,0.027322042,0,3817.372586,0,5943.01448,29.71954362,-1.551519626,0.000630047,0,6.28812E-08,0.000474265,0,0.234892347,0,0,0.023937043,0,0.373323934,0,0.012882433,0.237172632,-0.000663492
TUR_sa34,0.00712732,0,0,0.014308049,0,0.073432226,0.001682957,0.012246357,0.025575115,0,0.080146888,0.001053752,0.010087835,0.117277792,0,0.047500055,3.81192E-05,0.00027576,0.054926815,0,0.000275899,0,0,0.00060285,0,0.02275914,0,0,0.113039747,0,0.07627662,0,0.011876418,0.263681445,0,0.002331471,0.000104783,8.51911E-05,1.07334E-06,0,0.017111874,0.000457603,0.00142486,0.031510721,0,0.483317979,0.007827799,0.02146637,0.624125707,0,0.028570949,0,0.007588293,0.026771964,0,0.061189842,0.000904696,0.00370912,0.127965192,0,0.000884814,0,6.87849E-08,0.001826918,0,0.048565035,0.003010182,0.009436844,0.004508567,0,0.213688274,0.006347608,0.016442087,0.093246218,0,0.970682828,0.045782169,0.152289484,1.506145634,0,0.092825819,0.002883737,0.001825179,0.125814356,0,0.015201455,9.50721E-05,0.000288488,0.05853832,0,2.66078E-05,0,0,4.8567E-05,0,0.002260118,0,0.000627827,0.003636454,0,0.025346971,0,0,0.051566715,0,0.305017822,0.005701747,0.029442494,0.161365548,0,0.012216405,0,2.35757E-08,0.035472951,0,0.00021099,0,0,0.236237643,0,0.001241946,0,0,0.000828513,0,0.000708774,1.91264E-07,8.94019E-08,0.002194891,0,0.000645398,0,1.8459E-09,0.000386063,0,0.010722293,0,3.86371E-08,0.012443456,0,0.002069755,0,3.83429E-05,0.00078691,0,0.228576261,0.056637442,0.030588124,0.362231397,0,0.04757793,0.002514805,0.00361322,0.076385263,0,0.016421157,0.001018113,0.000219163,0.034558283,0,0.023771901,5.02763E-05,4.03567E-05,0.267576294,0,0.072793106,0,0.000248283,0.05867437,0,0.002708461,0.00012348,0.000368697,0.002974157,0,0.006137873,6.67869E-05,0.00036222,0.009413381,0,0.037241597,0,0.008250004,0.026146033,0,6921.059796,0,1114.282814,40.1709202,3.709274083,0.002469947,0,1.84162E-09,0.001315656,0,0.254111947,0,0,0.233949297,0,1.085694511,0,0.085278686,2.267536319,-0.000167417
TUR_sa35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.68085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TWN_sa01,1.105018472,0,0.010055735,0,0,0.009338307,0,0.000554924,0,0,0.139564591,0,0,0.002160883,0,0,0,0,0,0,0.005665191,0,0,0,0,1.434224738,0,0,0,0,22.50423911,0,0.299433223,0,0,0.059584374,0,0,0,0,0.00189877,0,0.000171878,0,0,0.746029984,0,0,0,0,0.081316746,0,0.003376625,0,0,0.158894208,0,0,0,0,2.02187E-05,0,0,0,0,0.003225401,0,0,0,0,0.910188993,0,0,0,0,0.351485218,0,0,0,0,0.154515768,0,0,0,0,0.010268392,0,0.000223443,0,0,0.196739868,0,0,0,0,0.037676266,0,0.000356189,0,0,0.612970009,0,0,0,0,0.127838607,1.00845E-05,0.000264062,0,0,811.2348001,0,0,0,0,125.8290202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324289,0,0.000322163,0,0,0.212106221,0,0,0,0,0,0,0,0,0,1.015662866,0,0,0.035400931,0,0.056368422,1.01309E-05,0.001559611,5.09326E-05,0,0.038084124,0,0,0,0,0,0,0,0,0,0.396163648,0,0.006982063,0,0,0.00135473,0,0,0,0,0,0,0,0,0,0.024782089,0,0,0,0,0.015275169,0,0,0,0,7671.37485,0,0,94.07769,17.35575,279.9856791,0,0,0,0,48.68380627,0,0.63953518,0,0.00157
