,AUS_fa01,AUS_fa02,AUS_fa03,AUS_fa04,AUS_fa05,AUT_fa01,AUT_fa02,AUT_fa03,AUT_fa04,AUT_fa05,BEL_fa01,BEL_fa02,BEL_fa03,BEL_fa04,BEL_fa05,BGR_fa01,BGR_fa02,BGR_fa03,BGR_fa04,BGR_fa05,BRA_fa01,BRA_fa02,BRA_fa03,BRA_fa04,BRA_fa05,CAN_fa01,CAN_fa02,CAN_fa03,CAN_fa04,CAN_fa05,CHN_fa01,CHN_fa02,CHN_fa03,CHN_fa04,CHN_fa05,CYP_fa01,CYP_fa02,CYP_fa03,CYP_fa04,CYP_fa05,CZE_fa01,CZE_fa02,CZE_fa03,CZE_fa04,CZE_fa05,DEU_fa01,DEU_fa02,DEU_fa03,DEU_fa04,DEU_fa05,DNK_fa01,DNK_fa02,DNK_fa03,DNK_fa04,DNK_fa05,ESP_fa01,ESP_fa02,ESP_fa03,ESP_fa04,ESP_fa05,EST_fa01,EST_fa02,EST_fa03,EST_fa04,EST_fa05,FIN_fa01,FIN_fa02,FIN_fa03,FIN_fa04,FIN_fa05,FRA_fa01,FRA_fa02,FRA_fa03,FRA_fa04,FRA_fa05,GBR_fa01,GBR_fa02,GBR_fa03,GBR_fa04,GBR_fa05,GRC_fa01,GRC_fa02,GRC_fa03,GRC_fa04,GRC_fa05,HUN_fa01,HUN_fa02,HUN_fa03,HUN_fa04,HUN_fa05,IDN_fa01,IDN_fa02,IDN_fa03,IDN_fa04,IDN_fa05,IND_fa01,IND_fa02,IND_fa03,IND_fa04,IND_fa05,IRL_fa01,IRL_fa02,IRL_fa03,IRL_fa04,IRL_fa05,ITA_fa01,ITA_fa02,ITA_fa03,ITA_fa04,ITA_fa05,JPN_fa01,JPN_fa02,JPN_fa03,JPN_fa04,JPN_fa05,KOR_fa01,KOR_fa02,KOR_fa03,KOR_fa04,KOR_fa05,LTU_fa01,LTU_fa02,LTU_fa03,LTU_fa04,LTU_fa05,LUX_fa01,LUX_fa02,LUX_fa03,LUX_fa04,LUX_fa05,LVA_fa01,LVA_fa02,LVA_fa03,LVA_fa04,LVA_fa05,MEX_fa01,MEX_fa02,MEX_fa03,MEX_fa04,MEX_fa05,MLT_fa01,MLT_fa02,MLT_fa03,MLT_fa04,MLT_fa05,NLD_fa01,NLD_fa02,NLD_fa03,NLD_fa04,NLD_fa05,POL_fa01,POL_fa02,POL_fa03,POL_fa04,POL_fa05,PRT_fa01,PRT_fa02,PRT_fa03,PRT_fa04,PRT_fa05,ROM_fa01,ROM_fa02,ROM_fa03,ROM_fa04,ROM_fa05,RUS_fa01,RUS_fa02,RUS_fa03,RUS_fa04,RUS_fa05,SVK_fa01,SVK_fa02,SVK_fa03,SVK_fa04,SVK_fa05,SVN_fa01,SVN_fa02,SVN_fa03,SVN_fa04,SVN_fa05,SWE_fa01,SWE_fa02,SWE_fa03,SWE_fa04,SWE_fa05,TUR_fa01,TUR_fa02,TUR_fa03,TUR_fa04,TUR_fa05,TWN_fa01,TWN_fa02,TWN_fa03,TWN_fa04,TWN_fa05,USA_fa01,USA_fa02,USA_fa03,USA_fa04,USA_fa05,ZRoW_fa01,ZRoW_fa02,ZRoW_fa03,ZRoW_fa04,ZRoW_fa05
TUR_sa17,0.194294657,0,0,0.510125028,0,1.09996109,0,7.64189E-07,1.440578774,0,6.4485397,0,0.014842681,4.867831022,0,0.559470787,0,5.87104E-08,3.789171883,0,0.087387219,0,0,1.492004784,0,0.653544991,0,0,0.558203101,0,0.085904591,0,0.001805414,1.348758987,0,0.00139456,0,0,0.00251898,0,0.519062781,2.9537E-08,0.000684841,0.548220742,0,8.746447557,0,0.027911033,17.60886828,0,0.23907399,0,0.000430189,0.493686107,0,2.026944983,0,1.47224E-06,3.727164795,0,0.031639074,0,2.95688E-05,0.069193946,0,0.264876884,0,5.85023E-06,0.307899696,0,9.39978271,0,5.91085E-05,5.914203288,0,10.57345052,1.2048E-06,0,14.83349597,0,1.048779206,0,0,2.90863447,0,0.390286518,0,0.023879939,0.698848009,0,1.153586785,0,0,0.559417207,0,0.056293563,0,0.004707711,2.59591411,0,0.121524976,0,1.46179E-07,1.197171834,0,6.899996449,1.55501E-08,1.68912E-08,4.534870376,0,0.035783799,0,1.79705E-10,0.230967077,0,0.025477424,0,0,0.170427679,0,0.081031122,0,0.000118478,0.234601439,0,0.027059698,0,0,0.024770546,0,0.022012819,0,7.87902E-05,0.119059612,0,0.092609647,0,0,0.274744158,0,0.007721225,0,7.10934E-07,0.066102216,0,0.610177245,0,0.0020875,0.713438272,0,1.029571206,0.002707307,0.0298267,2.245020011,0,0.566699033,0,0,0.424996594,0,1.187275591,1.09019E-06,0.107226794,7.045998462,0,1.436201365,0,5.70107E-06,7.514995499,0,0.619127647,0,1.17719E-07,0.809583963,0,0.198248464,0,1.46709E-07,0.370572395,0,1.227921522,0,1.07458E-05,1.917467177,0,11565.22674,0,1.426622109,298.2582243,-7.738956406,0.010810887,0,0,0.222870311,0,1.189933919,0,0,2.870354451,0,23.08425538,0,0.051676891,109.2848795,0.00054505
TUR_sa18,0.079661075,0,0,0.08339795,0,0.148630689,0,7.04848E-07,0.121103246,0,0.241977879,0,0,0.330710153,0,0.157266602,0,1.07155E-07,0.339099632,0,0.007332764,0,0,0.054167631,0,0.120585558,0,0,0.074064469,0,0.009709042,0,3.34419E-05,0.078455144,0,0.010552544,0,0,0.004103094,0,0.122098219,1.85823E-09,0.000434388,0.179341863,0,1.648415335,0,0.002664684,1.519809083,0,0.066192828,0,0.002453475,0.061198954,0,0.66898954,0,2.72705E-08,0.702666974,0,0.01845637,0,0,0.021076433,0,0.051527091,0,1.08365E-07,0.033356998,0,1.812259404,0,5.4772E-09,0.71311592,0,1.107808643,2.23166E-08,0,0.56085242,0,0.538650979,0,0,0.282133271,0,0.102656889,0,0.004583347,0.057700412,0,0.005880515,0,0,0.007217905,0,0.032354905,0,0.009328357,0.121798185,0,0.120971816,0,0.000117005,0.066237568,0,1.366526679,1.24482E-05,0.006702322,0.747384098,0,0.020205249,0,1.4384E-07,0.019908312,0,0.015254405,0,0,0.018107247,0,0.021203864,0,0,0.019354016,0,0.00102379,2.11407E-08,7.36209E-09,0.002040445,0,0.020073342,0,2.60749E-10,0.01418665,0,0.019813668,0,7.30749E-08,0.033153407,0,0.011283056,0,0.000569053,0.003675946,0,0.250960204,0,0.020042946,0.178506512,0,0.488699017,0.00065506,0.017296531,0.389990611,0,0.127011321,0,3.93046E-09,0.050396017,0,0.526221828,0,0.003889535,0.586292283,0,23.03419219,0,0.003747275,0.763090243,0,0.048697075,0,8.09328E-05,0.031243993,0,0.031932101,2.61275E-10,3.0578E-09,0.044189913,0,0.087397809,0,1.99206E-07,0.175304121,0,604.9933493,0,1.483475722,72584.42396,6.634951187,0.002996892,0,2.59828E-10,0.021765135,0,1.204567953,0,0,0.279390005,0,6.681163765,0,0.003790008,0.305846196,-0.000792791
TUR_sa19,0.191499079,0,4.33901E-05,0.413008452,0,0.257034872,0,0.000377582,0.912189892,0,0.204852319,1.46657E-09,6.81361E-08,1.32282934,0,0.211723679,0,0.000125155,2.229003201,0,0.026847101,0,0,0.560744334,0,0.31834028,0,0,0.42218558,0,0.005176204,0,0.001844365,0.727773999,0,0.000923566,0,0,0.002326172,0,0.333998981,3.66167E-06,0.000738336,0.459801131,0,3.590731813,0,8.31047E-06,8.019722737,0,0.080108411,0,5.94493E-05,0.299255257,0,2.044060539,0,1.91562E-06,1.539428843,0,0.023903153,0,2.44986E-06,0.06561194,0,0.167117986,0,5.89224E-06,0.223598363,0,4.362388597,0,2.9573E-06,2.116898154,0,2.606285006,1.21345E-06,0,4.069125058,0,0.543779843,0,0,2.345346747,0,0.127968662,0,0.000110241,0.565112594,0,0.030449137,0,0,0.091515531,0,0.046848907,0,0.003648896,0.333601158,0,0.082171853,0,4.68673E-09,0.278148062,0,2.999961674,1.53081E-05,0.00033049,2.919396022,0,0.005666944,0,1.8231E-10,0.222073568,0,0.015233999,0,0,0.146041646,0,0.053203412,0,1.73533E-08,0.179420107,0,0.006861862,0,5.87413E-09,0.022135741,0,0.00470902,0,1.32393E-06,0.056805913,0,0.00568419,0,0,0.201612216,0,0.009126208,0,1.95054E-05,0.031672343,0,0.172097704,0,0.001819438,0.657919396,0,1.039226532,0.003130782,0.034738553,1.391111197,0,0.398216646,0,3.62884E-08,0.199594428,0,0.917687838,0,0.000662749,2.798395173,0,1.516026984,0,0.000516486,3.605175922,0,0.04862198,0,1.93247E-06,0.194947195,0,0.050183644,3.85785E-07,2.18236E-07,0.209501101,0,0.129993483,0,1.08648E-05,1.042419709,0,8862.354468,0,124.0584731,2132.341941,202.5378798,0.003504872,0,0,0.25296545,0,1.320007137,0,0,3.046736406,0,6.636679939,0,0.024453693,22.46263094,0.000268424
TUR_sa20,0.018685216,0,0.000118323,0.02554687,0,0.029080853,0,0.001033102,0.039229024,0,0.050137916,6.02494E-08,2.79915E-06,0.092765179,0,0.03637557,0,0.000341259,0.110045702,0,0.008797444,0,0,0.019381026,0,0.017081367,0,0,0.0148713,0,0.006148934,0,0.004008418,0.028721786,0,0.002464827,0,0,0.001044473,0,0.027234737,1.14462E-05,0.000681393,0.047577869,0,0.373206986,0,0.000227079,0.428636864,0,0.013288248,0,0.000228508,0.01891976,0,0.185148134,0,5.63019E-06,0.182119995,0,0.00218803,0,6.65626E-06,0.003975732,0,0.0137526,0,1.27592E-05,0.010718803,0,0.515624166,0,0.000109724,0.197678454,0,0.277830883,2.62762E-06,0,0.194404805,0,0.118801087,0,0,0.099568312,0,0.013587188,0,0.000301163,0.021021538,0,0.000517505,0,0,0.002849848,0,0.001897386,0,0.000125733,0.01010616,0,0.019321258,0,2.26613E-09,0.019846811,0,0.377684062,4.17435E-05,0.000899135,0.219259954,0,0.007936415,0,1.06384E-09,0.007529284,0,0.003816099,0,0,0.008761404,0,0.00423944,0,7.12904E-07,0.007014116,0,0.000305198,0,2.4132E-07,0.000752827,0,0.001258743,0,3.6103E-06,0.001971425,0,0.005293837,0,0,0.010709395,0,0.001731875,0,5.29049E-05,0.001167289,0,0.026759849,0,8.81518E-05,0.036599402,0,0.104480932,0.000145175,0.00274397,0.112756428,0,0.034127745,0,1.02581E-07,0.015057513,0,0.100343332,0,0.00180607,0.185709357,0,0.384207118,0,0.002084852,0.233609527,0,0.007462813,0,9.66486E-06,0.009563994,0,0.00852468,1.05202E-06,2.79906E-06,0.010422426,0,0.018831474,0,2.43201E-05,0.053940428,0,17076.44555,0,357.2936246,5824.708208,584.9387165,0.000629241,0,0,0.008560356,0,0.059886209,0,0,0.106463287,0,0.731104268,0,0.011175134,0.548743428,0.003709575
TUR_sa21,0.028528872,0,1.60684E-05,0.08342675,0,0.065065494,0,0.000140467,0.15709416,0,0.114875885,9.39194E-09,4.36344E-07,0.288989438,0,0.04626403,0,4.63501E-05,0.391995971,0,0.00433547,0,0,0.077838268,0,0.045738047,0,0,0.059139371,0,0.004356114,0,0.000750329,0.108919243,0,0.005605173,0,0,0.002496112,0,0.070035773,1.42296E-06,0.000322144,0.137382729,0,0.806820379,0,3.60488E-05,1.584255732,0,0.037214985,0,0.000247052,0.05866721,0,0.551241025,0,9.35909E-07,0.652146097,0,0.006063215,0,9.00904E-07,0.013323994,0,0.046957158,0,2.40017E-06,0.042477838,0,1.384464242,0,1.70696E-05,0.645322016,0,1.032847999,4.94291E-07,0,0.763753991,0,0.158979162,0,0,0.412619657,0,0.027057173,0,4.51347E-05,0.083987273,0,0.002244265,0,0,0.01180527,0,0.007317083,0,0.000626058,0.041966046,0,0.054071895,0,4.31817E-08,0.063791358,0,0.894306231,5.67338E-06,0.000127986,0.67654749,0,0.001567433,0,2.24163E-09,0.030718357,0,0.005012805,0,0,0.029512337,0,0.009426721,0,1.11131E-07,0.027382201,0,0.001034286,0,3.76179E-08,0.003278558,0,0.000884036,0,4.90284E-07,0.008514813,0,0.009999399,0,0,0.036781302,0,0.003572102,0,7.37598E-06,0.004535844,0,0.03956561,0,0.000270265,0.110338674,0,0.249917959,0.000538803,0.005398649,0.343107667,0,0.097741278,0,1.40086E-08,0.046608923,0,0.247333265,0,0.00024868,0.606282871,0,0.734334477,0,0.002036138,0.740131087,0,0.012371625,0,2.61619E-06,0.034036983,0,0.021089394,1.42865E-07,5.16172E-07,0.039526504,0,0.050835103,0,4.68636E-06,0.198874976,0,17359.03674,0,351.5596653,5756.567149,574.9776953,0.000977887,0,0,0.035006386,0,0.185448062,0,0,0.426922073,0,1.913909699,0,0.008564617,2.553533044,-0.002554317
TUR_sa22,0.012931012,0,0,0.020709971,0,0.021469787,0,1.37615E-06,0.022600831,0,0.063991154,8.47034E-09,4.36182E-06,0.086400265,0,0.026497202,0,1.15628E-08,0.072940063,0,0.001134401,0,0,0.00721716,0,0.019665725,0,0,0.011050745,0,0.002776054,0,0.000139577,0.013313798,0,0.003568362,0,0,0.001391919,0,0.025197713,6.24409E-08,0.000123041,0.051747447,0,0.275733619,0,0.000487083,0.339911396,0,0.016901397,0,0.000186709,0.015306587,0,0.158971631,0,1.12471E-06,0.208899317,0,0.003719943,1.10954E-10,6.15264E-09,0.004564246,0,0.013149415,0,4.61591E-07,0.006965623,0,0.50809503,0,1.59698E-05,0.205276542,0,0.277411938,9.30729E-08,0,0.123083675,0,0.111949239,0,0,0.052262843,0,0.016812532,0,3.25101E-06,0.008520703,0,0.00093789,0,0,0.000802509,0,0.005296613,0,0.001577947,0.019303571,0,0.027706547,0,2.00214E-05,0.017937362,0,0.316215085,2.13815E-06,4.3005E-06,0.201418144,0,0.003516911,0,2.4806E-08,0.002342407,0,0.004164215,0,0,0.005349777,0,0.003918675,0,1.00501E-07,0.003146453,0,0.000142812,0,6.03986E-08,0.000246,0,0.003446629,0,0,0.002212771,0,0.006344869,0,0,0.007550165,0,0.002605021,0,9.73721E-05,0.000546778,0,0.043264367,4.43705E-10,3.28863E-05,0.037700279,0,0.097422775,0.000121816,0.000923718,0.107845083,0,0.033119023,0,1.39903E-09,0.013832853,0,0.098882841,0,2.34548E-06,0.155612054,0,0.353448363,4.47321E-10,0.001240371,0.195093844,0,0.008838477,0,7.79875E-07,0.006803026,0,0.008824951,0,3.77004E-07,0.006984879,0,0.021541232,0,1.48208E-06,0.03891426,0,31223.62391,0,2.123752206,79.83764026,3.861412345,0.000742382,0,0,0.002480854,0,0.199146031,0,0,0.035550986,0,0.511507875,0,0.004089835,0.336380979,0.00276075
TUR_sa23,0.001851201,0,0,0.046506328,0,0.6971519,0,0.066640802,0.035347721,0,0.535283603,4.23024E-10,0.459804305,0.182969174,0,0.353340439,0,0.003088928,0.142256775,0,2.72091E-05,0,0,0.0045743,0,0.003927998,0,0,0.001953001,0,0.020257428,0,0.009373736,0.005945961,0,0.011591551,0,0,0.003803744,0,0.121383834,3.97899E-05,0.003223817,0.125911356,0,2.023412667,0,0.103123816,0.59792236,0,0.345174799,0,0.010112236,0.019276799,0,0.750281523,0,0.075414997,0.51244218,0,0.013186616,9.86608E-06,0.000167576,0.007093356,0,0.049302351,5.9228E-05,0.003125884,0.012903513,0,1.857683103,0,0.05558676,0.495504187,0,1.379175903,3.25657E-08,0,0.178617088,0,0.444648965,0,0,0.062239621,0,0.051536729,0,0.031301693,0.008288733,0,2.57354E-05,0,0,7.68925E-05,0,0.000141519,0,4.44957E-05,0.000523675,0,0.062162584,0,5.74187E-07,0.042330146,0,2.305175997,0.000747946,0.128310785,0.470783494,0,0.000418134,0,9.1891E-10,0.00032932,0,0.034622322,0,0,0.000102457,0,0.009978457,0,2.53955E-05,0.004244421,0,0.005116997,6.51259E-05,0.002386707,1.59117E-06,0,0.004013298,0,4.78413E-05,0.000437169,0,0.016011744,0,0,0.015682595,0,0.00355228,0,2.81513E-06,0.000314169,0,0.159178456,3.94544E-05,0.01157854,0.020612358,0,0.383393137,0.000179371,0.043423878,0.260754284,0,0.077396549,0,0.000101207,0.029798076,0,0.176557116,0,0.004154391,0.290859955,0,3.144702847,4.14238E-05,0.007432116,0.437489801,0,0.011374108,0,0.000123599,0.013060701,0,0.048229949,0,0.001654614,0.013569844,0,0.533167013,0,0.062299758,0.076284055,0,56945.82119,0,505.8120441,6965.682985,707.335675,0.000241698,0,0,0.000230376,0,0.005555335,0,0,0.002559662,0,3.488861559,0,0.01847994,0.509194882,-0.0022982
TUR_sa24,0.001338745,0,0,0.005791692,0,0.102127164,0,0.002302547,0.019901547,0,0.022661849,2.07328E-07,0.002973084,0.025609264,0,0.026870005,0,0.000388308,0.031775995,0,0.000130091,0,0,0.002383222,0,0.006376606,0,0,0.008444328,0,0.004296015,0,0.000871701,0.006008027,0,0.000945534,0,0,0.000362068,0,0.013259801,1.10374E-05,0.000212683,0.014630645,0,1.571238853,0,0.003410003,0.121931898,0,0.089872345,0,0.000370603,0.040031386,0,0.099720961,0,0.003497686,0.074065498,0,0.007837921,4.33544E-09,4.29828E-06,0.001060038,0,0.135371864,1.55539E-06,0.007526333,0.00345389,0,0.274651182,0,0.006196298,0.070371899,0,4.085785848,2.07032E-09,0,0.349695014,0,0.043783181,0,0,0.033022295,0,0.014826432,0,0.000518253,0.003453631,0,0.000125572,0,0,0.000855941,0,0.000496972,0,0.000101643,0.00212521,0,0.006924587,0,9.97358E-07,0.007610916,0,0.20569228,2.89135E-05,0.003333214,0.085317131,0,0.000230839,0,4.25346E-09,0.000873962,0,0.03788434,0,0,0.009231619,0,0.016012108,0,0.000107409,0.003121886,0,0.000101236,1.71028E-06,2.72627E-06,0.000109749,0,0.000297454,0,1.25636E-06,0.000373236,0,0.00157818,0,0,0.002205161,0,0.000562069,0,2.47742E-05,0.000199878,0,0.182446961,1.73374E-08,0.000108429,0.026165744,0,0.118937177,6.30825E-05,0.000699819,0.042270605,0,0.012897727,0,6.77346E-05,0.004499189,0,0.124956688,0,0.241216933,0.081404855,0,0.309097769,9.56347E-06,0.000995476,0.124403598,0,0.016142259,0,1.96815E-05,0.002027413,0,0.013503314,0,3.84977E-05,0.005377419,0,0.082794713,0,0.000422711,0.012397828,0,2131.188767,0,46.55406517,812.517124,82.52255262,0.000347603,0,0,0.000982604,0,0.020040683,0,0,0.014707876,0,9.03927835,0,0.056366103,3.95031722,-0.000397725
TUR_sa25,0.00057587,0,0,0.002774091,0,0.47967133,0,0.000270891,0.045089179,0,0.161584083,0,0.002177693,0.049812729,0,0.379522731,0,2.02459E-05,0.095612399,0,0,0,0,0.00099091,0,0.411067419,0,0,0.617145361,0,0.011509897,0,0.004112316,0.002464993,0,0.002047974,0,0,0,0,0.086361632,1.58082E-07,0.000127136,0,0,1.299855808,0,0.027931841,1.238075918,0,1.187245434,0,0.02241244,3.352759511,0,0.884839688,9.9557E-06,0.072329682,0.836672773,0,0.011251973,3.93531E-08,0.000408843,0.008992715,0,0.236967539,4.26575E-07,1.99165E-05,0.025722594,0,1.404278667,0,0.003210558,0.874103368,0,6.607826622,1.8108E-09,0,0.422567149,0,1.900803749,0,0,1.067254439,0,0.218259166,0,0.000142568,0.036861263,0,0.000662541,0,0,0.054546636,0,0.003238524,0,0.00031585,0.014125475,0,0.008901389,0,0,0.235648937,0,7.180720708,7.24592E-05,0.003171203,2.727664646,0,0.000159352,0,0,0.002573613,0,0.06897887,0,0,0.476908198,0,0.001187186,0,1.06403E-07,9.91319E-05,0,0.002163847,4.69054E-07,9.62533E-06,0.000266022,0,0.022977091,0,3.44566E-07,0.000262568,0,0.001615844,0,0,0.001100696,0,0.005462993,0,0.001966548,0.001821231,0,1.990852757,1.57373E-07,0.00778306,1.39121385,0,0.28155811,0.002511205,0.013582178,0.794230537,0,0.073328872,0,4.9797E-07,0.013866692,0,0.76257407,0,0.042657719,0.094896573,0,0.290630766,1.00993E-05,0.003678388,6.78363152,0,0.005431106,0,7.6349E-07,8.44527E-06,0,0.126687017,0,1.66271E-05,0.2855776,0,0.452560674,0,0.001656243,0.048490289,0,6327.122759,0,2.012886875,27.71373387,0.918594877,0.006883877,0,0,0.002783833,0,0.598477576,0,0,0.001680042,0,1.168893369,0,0.030798481,26.05063575,0.000254837
TUR_sa26,0.01272878,0,0,0.031524897,0,0.240963944,0,0.007097295,0.044860087,0,0.447841878,4.44824E-11,0.445720655,0.116746684,0,0.060918524,0,0.010283979,0.128797748,0,0.00128371,0,0,0.02020682,0,0.021700223,0,0,0.020153935,0,0.006883304,0,0.000532793,0.02769371,0,0.011454666,0,0,0.001537272,0,0.034748245,4.34705E-07,0.008111847,0.064630273,0,1.415349355,0,0.370371046,0.521629247,0,0.599519628,0,0.015733674,0.0304405,0,0.513331283,1.39314E-09,0.036849856,0.256893726,0,0.013110932,4.18601E-08,2.06477E-06,0.005697445,0,0.028445254,0.000246027,0.010484993,0.01259818,0,1.351789784,0,0.008533323,0.266127799,0,0.695049451,3.13223E-07,0,0.215917662,0,1.15607598,0,0,0.108161128,0,0.043121272,0,0.023049139,0.022068086,0,0.00107166,0,0,0.00306174,0,0.004286118,0,0.000987996,0.019522892,0,0.029197508,0,1.12194E-05,0.025998922,0,1.660908004,5.1435E-06,0.35953465,0.287704771,0,0.002100245,0,1.39796E-08,0.007530098,0,0.039274231,0,0,0.007640647,0,0.012938174,0,1.88538E-05,0.007562887,0,0.010017913,0.000270526,0.000146253,0.000751801,0,0.017173918,0,0.000198728,0.002880757,0,0.006591011,0,0,0.012660254,0,0.002344419,0,6.1087E-05,0.001225519,0,0.196375284,1.67398E-07,0.000137997,0.04512475,0,0.135213613,0.000189368,0.003643699,0.149015402,0,0.056935057,0,0.000129911,0.018458187,0,0.19962428,0,0.006521468,0.212383567,0,0.65083237,8.36395E-06,0.002014605,0.309614448,0,0.008715042,0,0.000349848,0.011442102,0,0.043779106,0,0.000134755,0.013145704,0,0.068153277,0,0.063322058,0.064683422,0,6737.205753,0,3.398787291,59.84473828,5.38099483,0.000500795,0,0,0.008458687,0,0.150203583,0,0,0.103870183,0,1.373998689,0,0.007239853,0.804301783,-0.000887635
TUR_sa27,0,0,0,0,0,0.067324837,0,8.54582E-09,0.005349303,0,0.056278102,0,0,0.003397706,0,0.003073278,0,6.5655E-10,0,0,0,0,0,0,0,0,0,0,0,0,8.2986E-06,0,2.01897E-05,0,0,0.00032356,0,0,1.33203E-05,0,0.000145894,3.30308E-10,2.63189E-09,4.33071E-05,0,0.517459225,0,0,0.013465669,0,0.025091048,0,6.64352E-09,0.001720476,0,1.87886E-07,0,1.64639E-08,0,0,0.000822853,0,0,0,0,0.001095608,0,6.54224E-08,0,0,0.029662315,0,0,0,0,3.10351E-08,1.34731E-08,0,0,0,0.023823124,0,0,0.000833399,0,0.016914637,0,3.27058E-05,0.001338789,0,0,0,0,0,0,3.2822E-09,0,6.68374E-10,0,0,0.017400293,0,0.000552057,8.71788E-08,0,0.193258439,0,0,0.000410109,0,0,0,0,0,0,0.000306877,0,0,0,0,5.09514E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109654061,0,4.27514E-08,0.0058589,0,0.020205314,3.31043E-10,0.000135853,0.001148483,0,0.005671666,0,3.02433E-05,0,0,0.01933087,0,0.000674497,0.019339202,0,0.154697797,0,0,0,0,0.00248503,0,1.91695E-05,0.000446668,0,0.00066308,0,1.19884E-06,5.71219E-05,0,0.047904433,0,0.000163859,0.001787749,0,15374.24526,0,0,74.06683545,0,0,0,0,0,0,7.39409E-08,0,0,0,0,0.092355577,0,1.20531E-05,0,-0.001403243
TUR_sa28,0.00365658,0,0,0.086587657,0,0.264550221,0,3.05136E-05,0.069584068,0,0.536230051,4.41598E-07,2.05164E-05,0.483773956,0,0.143602286,0,0,0.277958885,0,8.5458E-05,0,0,0.008889123,0,0.00931585,0,0,0.01858235,0,0.144784312,0,0.00077533,0.150415775,0,0.029210953,0,0,0.006911304,0,0.095503286,3.14607E-06,0.001317553,0.24273621,0,1.135138294,0,0.001654528,1.648459827,0,0.126236213,0,0.000932419,0.188457874,0,1.00897779,0,1.32839E-05,0.978841159,0,0.007017656,0,1.90248E-07,0.012985968,0,0.063689094,0,0,0.024680673,0,2.450057873,0,0.000800815,1.016083615,0,2.042297774,0.001303866,0,1.140300607,0,1.489696626,0,0,0.356053075,0,0.089402694,0,1.7689E-05,0.021797707,0,7.54597E-05,0,0,0.000158367,0,0.193918663,0,0.014875266,0.003335872,0,0.43674676,0,9.83489E-07,0.085981007,0,1.308100845,1.0462E-07,1.10111E-06,0.966582738,0,0.018193747,0,2.93548E-08,0.003494409,0,0.095075487,0,0,0.159967809,0,0.006322305,1.99433E-05,8.50091E-05,0.00785173,0,1.23047389,0,1.76875E-06,0.000654382,0,0.000506478,0,0,0.001169434,0,0.030294577,0,0,0.030924374,0,0.010336813,0,4.78313E-06,0.00275321,0,0.221935396,0,5.34415E-05,0.412274225,0,0.373916234,0.000286179,0.001294501,0.490919249,0,0.204338891,0,2.84524E-08,0.094015601,0,0.36456137,0,6.38984E-07,1.391386261,0,1.614148797,0.00028814,0.020904312,0.934863908,0,0.031987926,0,3.83149E-05,0.025143881,0,0.045090763,0,2.8084E-05,0.025598267,0,0.087736978,0,6.42941E-06,0.149468948,0,13010.17841,0,0.097918177,31.12572662,4.695879343,0.011432424,0,0,0.003674595,0,0.724150025,0,0,0.191031112,0,4.007323415,0,0.073849403,2.280008704,0.001058812
TUR_sa29,0.000494704,0,0,0.000293514,0,0.000650118,0,1.82155E-09,0.000314922,0,0.001358084,0,0,0.001546899,0,0.000913329,0,1.39944E-10,0.00099547,0,4.25173E-05,0,0,7.53996E-05,0,0.000732515,0,0,0.000320744,0,9.25525E-05,0,4.30345E-06,0.000269616,0,6.0446E-05,0,0,2.21373E-05,0,0.000674526,5.53941E-10,2.44167E-06,0.00085417,0,0.009010483,0,2.04941E-05,0.006197435,0,0.000423494,0,4.3414E-06,0.000379057,0,0.003315176,0,7.21948E-09,0.00349399,0,0.00011986,0,3.98188E-10,0.000107327,0,0.00023946,0,1.39448E-08,9.57273E-05,0,0.008939168,0,2.84205E-09,0.003320093,0,0.006164041,2.8718E-09,0,0.002500536,0,0.003512062,0,0,0.000818822,0,0.000576723,0,1.69634E-07,0.000106436,0,3.96615E-05,0,0,4.60895E-06,0,0.000220347,0,6.95099E-05,0.000764183,0,0.000570605,0,8.99457E-07,0.000269528,0,0.006751317,9.56814E-08,2.47194E-07,0.003151531,0,0.000154001,0,1.36877E-09,1.8299E-05,0,0.000180114,0,0,0.00018294,0,0.000126045,0,0,3.17758E-05,0,3.84811E-06,0,0,2.68455E-06,0,0.000151402,0,0,7.62389E-05,0,0.000117926,0,0,0.000101196,0,7.76679E-05,0,4.37637E-06,9.67378E-06,0,0.001695763,0,9.7977E-07,0.001247943,0,0.002297861,2.85199E-06,2.22705E-05,0.001650171,0,0.000580938,0,0,0.000238528,0,0.002516009,0,1.43449E-07,0.00303465,0,0.006590757,0,2.19479E-05,0.002901193,0,0.000297514,0,3.49087E-09,0.00010199,0,0.000175005,0,3.63815E-10,9.53453E-05,0,0.000530296,0,2.56424E-08,0.000572283,0,81190.47771,0,0.000214764,15.56547519,0.018258326,2.96031E-05,0,0,1.45209E-05,0,0.008457885,0,0,0.000424919,0,0.014665984,0,0.000197703,0.008498043,-0.002505793
